x	y	new_x	new_y	pixel_x	pixel_y	selected
21	14	21.005355522138384	13.928216087443946	18940	11174	0
22	14	21.921544659382118	13.927325193122897	19595	11174	0
23	14	23.180665174757973	13.997272029585902	20505	11223	0
24	14	24.160411513204732	13.953668842401205	21209	11198	0
25	14	25.04318564030467	13.949704294247477	21840	11190	0
26	14	26.107916829797837	13.947150670894057	22610	11190	0
27	14	27.15601698195473	13.934862898069646	23364	11182	0
28	14	28.179322123255982	13.93314816598935	24101	11182	0
29	14	29.19999677445188	13.923471493571327	24830	11174	0
30	14	30.08560715938212	13.905620763120094	25469	11158	0
31	14	31.14588653633969	13.887408748335902	26231	11149	0
32	14	32.10098801875712	13.885867815915779	26919	11149	0
2	15	1.8813712917319196	15.014362694436661	5186	11969	0
3	15	2.7650727639165713	15.025760941441286	5816	11977	0
4	15	3.854610782006336	15.009551044002244	6603	11969	0
5	15	4.835990888382688	14.991031390134529	7314	11957	0
6	15	5.874569973261318	15.027570100108607	8053	11977	0
7	15	6.895146606723378	14.992934701688622	8790	11952	0
8	15	7.842376083339267	14.982235758828477	9470	11944	0
9	15	8.844527468322893	14.968272940460343	10191	11936	0
10	15	9.88448172115248	14.94973385387472	10945	11919	0
11	15	10.787434988521497	14.95654762165429	11592	11928	0
12	15	12.034939359695331	15.037757223497058	12485	11985	0
13	15	12.961165234819903	15.009043330034334	13156	11969	0
14	15	13.929437241956151	15.02079328186309	13853	11977	0
15	15	14.976605878060933	15.018583152326235	14606	11977	0
16	15	15.983218807837414	14.995725075760232	15327	11960	0
17	15	17.047539852203162	14.997276956190444	16089	11960	0
18	15	18.011891149985765	14.986855819086324	16785	11952	0
19	15	18.987380321042146	14.965754898139716	17490	11936	0
20	15	19.966106162798976	14.953784617607905	18194	11928	0
21	15	21.060356678886674	14.955908531565305	18981	11928	0
22	15	21.910878105424256	14.955084693806056	19587	11928	0
23	15	23.16731807908599	15.00572608297716	20496	11960	0
24	15	24.08242276480638	14.974026119762474	21152	11944	0
25	15	25.05226166536162	14.986259152536437	21848	11952	0
26	15	26.169249515055522	14.99573465526906	22651	11960	0
27	15	27.094903967646644	14.959436527816706	23323	11928	0
28	15	28.12510788902335	14.89855464370796	24060	11887	0
29	15	29.21911370835706	14.959005449919424	24846	11928	0
30	15	30.12236172408884	14.95409663589546	25494	11928	0
31	15	31.086669921875	14.935723137962446	26190	11911	0
32	15	32.143971228110765	14.91826653587444	26952	11903	0
2	16	1.8828172270963843	16.017470013400366	5186	12706	0
3	16	2.7446955026961133	16.018692085026625	5808	12706	0
4	16	3.8414729298654615	15.980698384511632	6595	12673	0
5	16	4.853390635010321	15.983429913029008	7324	12681	0
6	16	5.916616800434226	15.965744771230382	8086	12665	0
7	16	6.847311171963981	15.982299530987248	8757	12681	0
8	16	7.867752248985622	15.938744241346694	9486	12648	0
9	16	8.857533934990744	15.940970792898684	10199	12648	0
10	16	9.869088070810793	15.956946676622058	10928	12657	0
11	16	10.741840753577021	15.950230072432035	11559	12657	0
12	16	12.042109252651624	16.00165150732203	12493	12689	0
13	16	12.947291206933372	16.003111698167743	13140	12689	0
14	16	13.910453779007689	15.993485660296386	13836	12689	0
15	16	15.010538088162015	15.979542000945909	14631	12673	0
16	16	15.966336122134823	15.985236334693807	15319	12681	0
17	16	17.016851264414864	15.959033641045405	16073	12657	0
18	16	18.065899616493454	15.951876379449272	16826	12657	0
19	16	18.95024758862472	15.95108264871777	17465	12657	0
20	16	19.98634369661162	15.95274400924888	18211	12657	0
21	16	20.989744981492027	15.91782806807035	18932	12632	0
22	16	21.93531163243878	15.901833025329317	19612	12616	0
23	16	23.19119547711418	16.007444373160734	20513	12698	0
24	16	24.13681496031464	15.977382505955719	21193	12673	0
25	16	25.03194627349089	15.96715432752943	21840	12665	0
26	16	26.140339149701024	15.959727471184838	22634	12665	0
27	16	27.128708268080867	15.94735348278097	23347	12648	0
28	16	28.20773197252278	15.948204690565444	24117	12648	0
29	16	29.152283688069474	15.944088238771721	24797	12648	0
30	16	30.152690218358487	15.924529618746497	25518	12632	0
31	16	31.14283616884966	15.89983638198921	26231	12616	0
32	16	32.10534807000997	15.909266724180213	26927	12624	0
2	17	1.8553680906534744	17.03936001217419	5169	13451	0
