x	y	new_x	new_y	pixel_x	pixel_y	selected
18	18	18.062782253075508	18.066038939329953	9315	7674	1
19	18	18.990698905012724	18.064530931077563	9651	7674	1
20	18	19.849330988404976	18.041343070365286	9962	7666	1
22	18	21.952486478365383	17.946353671787023	10724	7633	1
23	18	23.140399087068722	17.90815033783784	11154	7617	1
25	18	25.062412728011875	17.99077049461571	11850	7650	1
26	18	26.00634765625	17.980239180831223	12194	7645	0
28	18	28.0789745209983	18.01169015695383	12944	7658	0
29	18	28.927760888009047	18.020690093169343	13251	7658	0
30	18	30.03086500901442	18.027486440297718	13648	7662	0
31	18	30.94777600042421	18.017533860765063	13980	7658	0
2	19	1.964139636285704	19.035834716247017	3486	8026	1
4	19	3.904877537515907	19.042048823726073	4191	8031	1
6	19	5.823695118071268	19.08205296971777	4887	8047	1
7	19	6.983650311085973	19.076001691388658	5305	8043	1
8	19	7.911064320559953	19.148461694115994	5641	8067	1
9	19	8.986971894000988	19.065798922702	6030	8039	1
11	19	10.97479027105133	18.99059646194046	6751	8010	1
13	19	13.026119732748867	18.992433015290683	7492	8014	1
14	19	14.020687603842617	19.015046265748172	7853	8022	1
15	19	15.021577170531671	19.02147282780828	8217	8022	1
16	19	15.984724364129667	19.018319344735364	8565	8022	1
17	19	17.01535545107466	19.044135566230295	8938	8031	1
18	19	17.89608447044683	19.062425493120077	9258	8039	1
19	19	19.106638084169965	19.057436831362615	9696	8035	1
20	19	19.876852044152994	19.08996004671664	9974	8047	1
21	19	20.95221416766827	19.00084871859164	10363	8014	1
23	19	23.158206991480487	18.955611220351212	11162	7998	1
25	19	25.07702250070701	18.995477899774777	11859	8014	1
27	19	27.188852715815894	19.00195120046805	12620	8014	0
30	19	29.931990817661195	19.03440568253801	13616	8026	0
31	19	31.119489160598135	19.02220964861346	14046	8022	0
2	20	1.964139636285704	20.054626137038863	3486	8399	1
3	20	3.010248520795036	20.05752398516681	3867	8399	1
4	20	3.94496810705953	20.041093980943835	4203	8395	1
5	20	4.987451337581306	20.07532178174268	4584	8407	1
6	20	5.946228027343751	20.10363714544623	4928	8416	1
7	20	6.960657180164734	20.11658374683277	5297	8420	1
8	20	7.871515748727375	20.10040668109516	5629	8416	1
9	20	8.841796598822821	20.08817902985994	5977	8411	1
10	20	9.89158195392039	20.055479857298707	6358	8399	1
