x	y	new_x	new_y	pixel_x	pixel_y	selected
19	14	19.049307864083662	13.984811318887246	16646	11878	0
20	14	19.941301539573928	13.945506877727336	17293	11854	0
21	14	20.949726320012697	13.960320275109094	18031	11862	0
22	14	21.956765065074777	14.004426423493806	18760	11895	0
23	14	23.085860344949214	14.073482753994229	19579	11944	0
24	14	24.06773276576608	13.98077530044693	20292	11878	0
25	14	24.928504823292894	13.988671380120355	20914	11878	0
26	14	26.01645992787105	13.963509499489724	21709	11862	0
27	14	27.06544346518764	14.001322428385416	22462	11895	0
28	14	28.117579337436517	14.02691870337134	23233	11911	0
29	14	29.03161869092128	14.017712567303631	23896	11903	0
30	14	30.06263336801637	13.941707301784206	24642	11846	0
31	14	31.010808320400677	13.904456611152169	25330	11821	0
32	14	31.98174125723053	13.924376891539977	26034	11837	0
2	15	1.949635800604895	14.949753769883163	4235	12583	0
3	15	2.8856932767088748	15.031587617891327	4915	12640	0
4	15	3.9937603608211063	15.017443682696365	5718	12632	0
5	15	4.97261133473829	15.038195635821365	6431	12648	0
6	15	6.02550153538551	15.048516625756614	7193	12657	0
7	15	7.096606527978627	14.956688958245353	7971	12583	0
8	15	7.998421628103838	14.997040894654418	8626	12616	0
9	15	8.915742826784706	14.998236853797154	9290	12616	0
10	15	9.931257605283578	15.003299747501405	10027	12624	0
11	15	10.922249477550086	15.029293300869227	10748	12640	0
12	15	11.991892657484483	15.07532673053913	11526	12673	0
13	15	13.024148704236035	15.040796503290398	12272	12648	0
14	15	13.908690028481235	15.052923803930883	12919	12657	0
15	15	15.05500879567579	15.0097345575556	13746	12624	0
16	15	15.993930653040351	14.99152848527238	14434	12616	0
17	15	17.04694416399196	15.023209030563764	15196	12632	0
18	15	17.979867216157594	15.034181612031952	15876	12640	0
19	15	19.06223271285976	15.025240786440735	16654	12640	0
20	15	19.963059263896728	14.998619010856558	17310	12616	0
21	15	20.97148128879797	14.961867323866834	18047	12591	0
22	15	21.93455267705982	14.99113945488457	18743	12616	0
23	15	23.02161498747884	15.083215936884148	19530	12681	0
24	15	24.08399319272009	14.98366814690667	20300	12607	0
25	15	24.953770346889115	15.00153742609797	20931	12616	0
26	15	26.065271519645883	14.980748356999575	21742	12607	0
27	15	27.01373304793313	14.97696390237894	22430	12599	0
28	15	28.141544247319416	14.975576864706502	23249	12599	0
29	15	29.042197199492104	14.883619978621198	23904	12534	0
30	15	30.082966479437083	14.970707798863314	24658	12599	0
31	15	31.030499391577315	14.948669158660612	25346	12583	0
32	15	32.01118968679459	14.94407914995073	26059	12575	0
2	16	2.0352703292536676	16.046204987946933	4301	13378	0
3	16	2.865901628412458	15.996213895780548	4899	13345	0
4	16	4.105780539071318	15.988092370935389	5800	13337	0
5	16	4.962061759311513	16.010157129786037	6423	13353	0
6	16	6.024350409583098	16.026981663059544	7193	13361	0
7	16	6.955667672254163	16.02279030739724	7873	13361	0
8	16	8.032779047774408	16.012597161370355	8651	13353	0
9	16	8.92666715531532	16.0002691595404	9298	13345	0
10	16	9.937485120097348	15.994671520886122	10035	13345	0
11	16	10.921318105865549	16.017633936426662	10748	13361	0
12	16	11.979339806274691	16.086954202737896	11518	13410	0
13	16	13.036846221166059	16.022551115568696	12288	13361	0
14	16	13.902968154803894	16.046756228885137	12911	13378	0
15	16	15.008892119603555	16.019627201664555	13713	13361	0
16	16	16.007971494515377	16.01887525953688	14442	13361	0
17	16	17.060903717109905	16.01973854958474	15204	13361	0
18	16	17.979927837983215	15.992428066494229	15876	13337	0
19	16	19.04361905685666	15.992121516047298	16646	13337	0
20	16	19.974624254902654	15.966834540839669	17318	13320	0
21	16	20.991734489630364	15.97892747483812	18055	13328	0
22	16	21.968713075797123	16.0234625189154	18768	13361	0
23	16	23.045860962189618	16.07210231471706	19546	13402	0
24	16	24.112788559889953	15.932891295836853	20324	13296	0
25	16	24.951510806115976	16.02505988043708	20931	13361	0
26	16	26.086219115935386	15.995083920590513	21758	13345	0
27	16	27.057653560595373	16.012279613597975	22462	13353	0
28	16	28.108384108704858	16.021543485624296	23224	13361	0
29	16	29.039022820259596	15.982350392384573	23896	13337	0
30	16	30.060900134911122	15.957152770446228	24642	13312	0
31	16	31.009408507336346	15.957823607298707	25330	13312	0
32	16	32.03075400324492	15.964257042687219	26067	13320	0
2	17	2.0168316498836054	17.02870329435881	4284	14090	0
3	17	2.865032256322306	17.050963255736203	4899	14107	0
4	17	4.035606642608987	17.023065790399773	5751	14090	0
5	17	4.968391229013826	17.021145382442988	6431	14090	0
6	17	6.019969104913233	17.021139883780265	7193	14090	0
7	17	6.942781401003457	16.981770833333332	7864	14057	0
8	17	8.04607313857929	17.007998079866976	8659	14082	0
9	17	8.92187114224746	17.003612896343608	9298	14074	0
10	17	9.947604831669723	17.0035180444116	10043	14074	0
11	17	10.909850936441874	17.026107925552505	10740	14090	0
12	17	12.027907532978276	17.081111048792934	11551	14131	0
13	17	13.045242344014534	16.999904048335445	12288	14074	0
14	17	13.921235990847206	17.030204429282797	12927	14098	0
15	17	15.067820667413233	17.013992996903152	13763	14082	0
16	17	15.995763085496614	17.01053983671171	14434	14082	0
17	17	17.04229281664433	17.033065108565594	15188	14098	0
18	17	17.9883735605072	16.976417885170324	15876	14057	0
19	17	19.040980629673392	16.975287909980292	16646	14057	0
20	17	19.985098053047405	16.986931328300955	17326	14066	0
21	17	20.953159719772856	16.991961230028856	18031	14066	0
22	17	21.937776655967834	17.01582267692497	18743	14082	0
23	17	23.042551561618232	17.086492864935245	19546	14139	0
24	17	24.08268155685666	17.00448580905124	20300	14074	0
25	17	24.96253571176637	17.022022419147664	20939	14090	0
26	17	26.068297099851865	17.018855189417934	21742	14090	0
27	17	27.053470654627542	17.01249736064189	22454	14082	0
28	17	28.166269685560106	17.020353575010557	23265	14090	0
